书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
赢在职场：做不可替代的员工,佘继标,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRKYyVS
现实生活中要懂的人脉操纵术,商金龙,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfBIISr
工作DNA,郝明义,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSoep2q
悟道：一位IT高管20年的职场心经,刘博,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2t7WfI
金领手记：领导为什么不生病,李国威,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2jyqha
人脉是设计出来的：实战篇,张超,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nu7mmed
人脉是设计出来的,张超,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dERLpq5
职场中50个第一次：次教你把事情一次做到位,张超,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1IZOQk
职场头三年：李开复、唐骏、俞敏洪的人生决定力,马剑涛,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF1Dc7R
照着做，你就是最能干的人,吉泽准特 ,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYOrpIc
一度人脉,潘竞贤,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1VRcY0
图穷对话录—我的新东方人生咨询,徐小平,励志_职场,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1qJpAXTnas_oGz3AoykEF5g
生命如一泓清水,俞敏洪,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsoFHe0
管理你的老板,张超,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2802wK
毕业不失业职业生涯步步高,赵培勇,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nu5PYPj
上班族必懂的office天择定律,查尔斯·刘,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhFu7nq
