书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
分享经济 ： 供给侧改革的新经济方案,马化腾,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrRpzIc
精益数据分析,阿利斯泰尔·克罗尔,科技_互联网_计算机技术,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1aXwZqHNLSZ8Zgw3gbC48ng
智能革命,李彦宏,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfDZ9bd
产品经理手册（原书第4版）,琳达哥乔斯,科技_互联网_计算机技术,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1hpOvjHp6kH0A1i-OaOHhWg
与机器赛跑,埃里克·布林约尔松,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR6Zac6
追时间的人：信息过载时代的知识解决方案,阳志平,科技_互联网_计算机技术,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1PPYHcGjNfc5be70PngsWcA
七堂极简物理课,卡洛·罗韦利,科技_互联网_计算机技术,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1q3S1DnAzp1avDf5zLBtqXQ
ASP.NET 4权威指南,马伟,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geAWncR
# 4.0权威指南,,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfaEEFx
MongoDB权威指南(第2版),霍多罗夫,科技_互联网_计算机技术,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1iqYONXUdzJwwzGr1VKSCCA
嗨翻C语言,David Griffith,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI0sesm
颠覆式创新：移动互联网时代的生存法则,李善友,科技_互联网_计算机技术,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Jsin2akcjWak3d6cqtFITw
程序员面试宝典(第4版),欧立奇,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKSXUH1
自由“字”在：字体设计与创意,刘兵克,科技_互联网_计算机技术,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1HC9jf-zYiTQkEM_BFNy_TQ
时间的朋友2015,罗振宇,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miz9iJm
软技能：代码之外的生存指南,John Sonmez ,科技_互联网_计算机技术,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1NFFqik8ucUC8yD2LviCcjw
尖叫感：互联网文案创意思维与写作技巧,马楠,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1W-CK0q0jT4-BXNGc_SA08g
.NET之美：.NET关键技术深入解析,张子阳,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slS2NId
21天学通C++(第7版),Siddhartha Rao,科技_互联网_计算机技术,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1x908y2-pO0ja7ja3wXbCuQ
