书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
怪诞心理学2：不可思议的心理操控,理查德·怀斯曼,心理学,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1s_bU1z00IpYUyOeEZHS1DQ
态度改变与社会影响,菲利普·津巴多,心理学,9,百度网盘(提取码:6666),https://pan.baidu.com/s/10ery5opO-DXNgZELr7jczQ
所以，一切都是童年的错吗？,KnowYourself主创们,心理学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1NZsBkBL5qQ8sJH8u7VBqTA
极端的人群,桑斯坦,心理学,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1ttDYenPOl4qzSUd_Yy-tFA
不存在的人,阿尼尔·阿南塔斯瓦米,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/14RdTFMXFrZkYirztFMCuDg
恶的科学：论共情与残酷行为的起源-西蒙·巴伦,西蒙·巴伦-科恩,心理学,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1U-DU3ak1flRjB-vxstO4hQ
大五人格心理学：心理学家公认的权威性格分析法,倍智人才研究院,心理学,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1zwED8gf8w6fQzex1R6nNEg
森田疗法指导：神经症克服法,高良武久,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Xb0n1V1QCS5N9Rds0GGCpA
成功EQ密码,特拉维斯·布拉德伯利,心理学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/11vR5pDfsLrzRYDnwxnK7gQ
洞察：精确观察和有效沟通的艺术,艾美 • 赫曼,心理学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1OSPzus37RG41wk_VsGopxQ
情绪急救：应对各种日常心理伤害的策略与方法,盖伊•温奇博士,心理学,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1n6EFnCo5CMt1d701Pk4OvA
思维版图：解读东西方认知差异的经典之作,理查德·尼斯贝特,心理学,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1IjnmAJGcg-Zcaoa_AJQN-g
元认知：改变大脑的顽固思维,大卫•迪绍夫,心理学,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1RMGLZcjBAdHd5wIh-5uehQ
怪诞关系学,亚当•加林斯基,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Mfppd2GBqytdzxMQj2vJkg
梦知道答案,武志红,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zua4IlIHXSLDCTvCR6M8tA
倾听术：轻松实现高效能沟通的秘密,松桥良纪,心理学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1xtWfm6mwDl_zZFoympI-EA
让你幸福起来的赞美日记,手冢千砂子,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/132TTA_noad2gURd0UKUlqQ
微表情,姜振宇,心理学,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1s9wRRns0FA_IbMqUmTBbGg
眨眼之间：不假思索的决断力,马尔科姆·格拉德威尔,心理学,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1_gW_0yqKqb3O2tsi41UCUA
把不安当作朋友：如何直面我们内心的冲突,冈田尊司,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qV3BoOx-fAtCOuEre6VWRg
杠杆说服力：52个渗透潜意识的心理影响法则,凯文•霍根,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ldbcl2BV1iyXlGqijwjFhg
爱哭鬼小隼,河合隼雄,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qBnjvY5NaVg3yKzGepWhfA
反本能：如何对抗你的习以为常,卫蓝,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qhPvqTUIWrGDRz1rRykUvw
森田疗法：医治心理障碍的良方,贾蕙萱,心理学,5.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1q9Y6mHpN4W1lrMDQIt57_Q
我是谁：意象对话解读自我,朱建军,心理学,8.2,百度网盘(提取码:6666),httphttps://pan.baidu.com/s/131dxGhtMMOdz5HnpY3faiw
思维的发现：关于决策与判断的科学,迈克尔•刘易斯,心理学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/19vsuWVCpIKmVwwfIu5RiMg
心理定向与成功,卡罗尔·德韦克,心理学,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1fP_luITkceMoO3DQp2OU0g
心理学统治世界（全三册）,古斯塔夫·勒庞,心理学,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1xu8qQI-iWcG1meVri3xkYg
社会认知：洞悉人心的科学,齐瓦·孔达,心理学,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1XUYLhJOp4WlL-GWh6ZpN0w
让大脑自由,约翰•梅迪纳,心理学,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1_yBD0cbcTvjUJZufgECSqg
人性能达到的境界,亚伯拉罕·马斯洛,心理学,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/16cD9jhq-irroShf-YxkMmg
大脑黑客：45种大脑超速运转的实用技巧,尼尔·帕维特,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/13hhHiEUUuJgcsLOJhOHYdQ
创造力：心流与创新心理学,米哈里•希斯赞特米哈伊,心理学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1xKwwpDE5FYD_1Orj7FKPiw
自信力：成为最好的自己(第二版),罗布.杨,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zqO2Wq9kGmNxGSNzRu3vQw
儿童教育心理学,阿尔弗雷德*阿德勒,心理学,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1a7JkAVFkywDfvC0A7jHvPQ
我的情绪为何总被他人左右,阿尔伯特·埃利斯,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HRvmTGh3sJGg3q9DVhplWA
让人生停止灰暗的艺术,拉斐尔·桑坦德雷乌,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/177oYQyo5eajFuqgrZfgGMg
认知与改变：CBT对情绪和行为的积极影响,柯瑞妮·斯威特,心理学,5.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1hdggp_ADZYvFvzEHnC1iTw
这个世界，没那么简单,张鹂,心理学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16TdKI-AMMi3MxHOWWphsuA
